package	test_name	file	line
data/transactions/logic	TestBytesCompare	data/transactions/logic/eval_test.go	5260
data/transactions/logic	TestBytesBits	data/transactions/logic/eval_test.go	5306
data/transactions/logic	TestBytesConversions	data/transactions/logic/eval_test.go	5336
data/transactions/logic	TestPcDetails	data/transactions/logic/eval_test.go	5344
data/transactions/logic	TestOpBase64Decode	data/transactions/logic/eval_test.go	5385
data/transactions/logic	TestBase64CostVariation	data/transactions/logic/eval_test.go	5503
data/transactions/logic	TestIsPrimitive	data/transactions/logic/eval_test.go	5548
data/transactions/logic	TestProtocolParseDuplicateErrMsg	data/transactions/logic/eval_test.go	5587
data/transactions/logic	TestOpJSONRef	data/transactions/logic/eval_test.go	5597
data/transactions/logic	TestTypeComplaints	data/transactions/logic/eval_test.go	5979
data/transactions/logic	TestSwitchInt	data/transactions/logic/eval_test.go	5987
data/transactions/logic	TestShortSwitch	data/transactions/logic/eval_test.go	6069
data/transactions/logic	TestMatch	data/transactions/logic/eval_test.go	6102
data/transactions/logic	TestShortMatch	data/transactions/logic/eval_test.go	6255
data/transactions/logic	TestPushConsts	data/transactions/logic/eval_test.go	6289
data/transactions/logic	TestPushBytessSize	data/transactions/logic/eval_test.go	6337
data/transactions/logic	TestTrailingEmptyByteImm	data/transactions/logic/eval_test.go	6416
data/transactions/logic	TestBulkPushStackDepth	data/transactions/logic/eval_test.go	6466
data/transactions/logic	TestNoHeaderLedger	data/transactions/logic/eval_test.go	6493
data/transactions/logic	TestMaxTxGroup	data/transactions/logic/eval_test.go	6503
data/transactions/logic	TestGlobalVersionsAndTypes	data/transactions/logic/fields_test.go	34
data/transactions/logic	TestTxnFieldVersions	data/transactions/logic/fields_test.go	103
data/transactions/logic	TestITxnFieldVersions	data/transactions/logic/fields_test.go	211
data/transactions/logic	TestTxnEffectsAvailable	data/transactions/logic/fields_test.go	296
data/transactions/logic	TestAssetParamsFieldsVersions	data/transactions/logic/fields_test.go	328
data/transactions/logic	TestFieldVersions	data/transactions/logic/fields_test.go	369
data/transactions/logic	TestAppParamsGetFieldsVersions	data/transactions/logic/fields_test.go	386
data/transactions/logic	TestAppParamsSetFieldsVersions	data/transactions/logic/fields_test.go	428
data/transactions/logic	TestAcctParamsFieldsVersions	data/transactions/logic/fields_test.go	469
data/transactions/logic	TestBlockFieldsVersions	data/transactions/logic/fields_test.go	503
data/transactions/logic	TestDupPopN	data/transactions/logic/frames_test.go	42
data/transactions/logic	TestDupPopNTyping	data/transactions/logic/frames_test.go	67
data/transactions/logic	TestSimpleFrame	data/transactions/logic/frames_test.go	77
data/transactions/logic	TestProtoChecks	data/transactions/logic/frames_test.go	104
data/transactions/logic	TestVoidSub	data/transactions/logic/frames_test.go	185
data/transactions/logic	TestForgetReturn	data/transactions/logic/frames_test.go	207
data/transactions/logic	TestFrameAccess	data/transactions/logic/frames_test.go	250
data/transactions/logic	TestFrameAccesAtStart	data/transactions/logic/frames_test.go	383
data/transactions/logic	TestFrameAccessAboveStack	data/transactions/logic/frames_test.go	391
data/transactions/logic	TestFrameAccessBelowStack	data/transactions/logic/frames_test.go	434
data/transactions/logic	TestDirectDig	data/transactions/logic/frames_test.go	478
data/transactions/logic	TestParseScalar	data/transactions/logic/jsonspec_test.go	34
data/transactions/logic	TestParseTrailingCommas	data/transactions/logic/jsonspec_test.go	45
data/transactions/logic	TestParseComments	data/transactions/logic/jsonspec_test.go	59
data/transactions/logic	TestParseUnclosed	data/transactions/logic/jsonspec_test.go	70
data/transactions/logic	TestParseNested	data/transactions/logic/jsonspec_test.go	90
data/transactions/logic	TestParseWhiteSpace	data/transactions/logic/jsonspec_test.go	98
data/transactions/logic	TestParseSpecialValues	data/transactions/logic/jsonspec_test.go	115
data/transactions/logic	TestParseHexValue	data/transactions/logic/jsonspec_test.go	138
data/transactions/logic	TestParseBigNum	data/transactions/logic/jsonspec_test.go	149
data/transactions/logic	TestParseArrays	data/transactions/logic/jsonspec_test.go	173
data/transactions/logic	TestParseKeys	data/transactions/logic/jsonspec_test.go	187
data/transactions/logic	TestParseFileEncoding	data/transactions/logic/jsonspec_test.go	224
data/transactions/logic	TestParseByteOrderMark	data/transactions/logic/jsonspec_test.go	264
data/transactions/logic	TestParseControlChar	data/transactions/logic/jsonspec_test.go	274
data/transactions/logic	TestParseEscapeChar	data/transactions/logic/jsonspec_test.go	285
data/transactions/logic	TestParseEscapedInvalidChar	data/transactions/logic/jsonspec_test.go	304
data/transactions/logic	TestParseRawNonUnicodeChar	data/transactions/logic/jsonspec_test.go	325
data/transactions/logic	TestOpSpecs	data/transactions/logic/opcodes_test.go	30
data/transactions/logic	TestOpcodesByVersionReordered	data/transactions/logic/opcodes_test.go	63
data/transactions/logic	TestOpcodesByVersion	data/transactions/logic/opcodes_test.go	81
data/transactions/logic	TestOpcodesVersioningV2	data/transactions/logic/opcodes_test.go	140
data/transactions/logic	TestEcAdd	data/transactions/logic/pairing_test.go	116
data/transactions/logic	TestEcScalarMul	data/transactions/logic/pairing_test.go	147
data/transactions/logic	TestPairCheck	data/transactions/logic/pairing_test.go	185
data/transactions/logic	TestEcMultiExp	data/transactions/logic/pairing_test.go	220
data/transactions/logic	TestBlsG1LargeSmallEquivalent	data/transactions/logic/pairing_test.go	254
data/transactions/logic	TestBlsG2LargeSmallEquivalent	data/transactions/logic/pairing_test.go	285
data/transactions/logic	TestBnG1LargeSmallEquivalent	data/transactions/logic/pairing_test.go	316
data/transactions/logic	TestBnG2LargeSmallEquivalent	data/transactions/logic/pairing_test.go	347
data/transactions/logic	TestAgreement	data/transactions/logic/pairing_test.go	371
data/transactions/logic	TestSubgroupCheckInfinity	data/transactions/logic/pairing_test.go	409
data/transactions/logic	TestSubgroupCheck	data/transactions/logic/pairing_test.go	423
data/transactions/logic	TestMapTo	data/transactions/logic/pairing_test.go	444
data/transactions/logic	TestSlowMapTo	data/transactions/logic/pairing_test.go	457
data/transactions/logic	TestFieldCosts	data/transactions/logic/pairing_test.go	822
data/transactions/logic	TestLinearFieldCost	data/transactions/logic/pairing_test.go	847
data/transactions/logic	TestPQDelegatedProgramToBeHashed	data/transactions/logic/program_test.go	29
data/transactions/logic	TestAppSharing	data/transactions/logic/resources_test.go	37
data/transactions/logic	TestAppAccess	data/transactions/logic/resources_test.go	196
data/transactions/logic	TestBetterLocalErrors	data/transactions/logic/resources_test.go	392
data/transactions/logic	TestAssetSharing	data/transactions/logic/resources_test.go	431
data/transactions/logic	TestBetterHoldingErrors	data/transactions/logic/resources_test.go	487
data/transactions/logic	TestAccountPassing	data/transactions/logic/resources_test.go	523
data/transactions/logic	TestOtherTxSharing	data/transactions/logic/resources_test.go	555
data/transactions/logic	TestSharedInnerTxns	data/transactions/logic/resources_test.go	715
data/transactions/logic	TestAccessMyLocals	data/transactions/logic/resources_test.go	1050
data/transactions/logic	TestGetSourceMap	data/transactions/logic/sourcemap_test.go	27
data/transactions/logic	TestVLQ	data/transactions/logic/sourcemap_test.go	51
data/transactions/logic	TestLogicSigEvalWithTracer	data/transactions/logic/tracer_test.go	100
data/transactions/logic	TestTopLevelAppEvalWithTracer	data/transactions/logic/tracer_test.go	117
data/transactions/logic	TestInnerAppEvalWithTracer	data/transactions/logic/tracer_test.go	134
data/transactions/logic	TestEvalPanicWithTracer	data/transactions/logic/tracer_test.go	183
data/transactions/logic	TestEvalWithTracerPanic	data/transactions/logic/tracer_test.go	219
